game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,tb_key,tb_source_entity,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases,source_games,source_reports_count,source_rows_merged,origin_classes,filter_statuses,filter_match_types
DOFUS,fr,Bénidyas,bénidyas,tb_only,tb_filtered_base,True,,,True,False,False,False,Bénidyas,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Béraileron,béraileron,tb_only,tb_filtered_base,True,,,True,False,False,False,Béraileron,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Béri,béri,tb_only,tb_filtered_base,True,,,True,False,False,False,Béri,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Bérylles,bérylles,tb_only,tb_filtered_base,True,,,True,False,False,False,Bérylles,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Bétane,bétane,tb_only,tb_filtered_base,True,,,True,False,False,False,Bétane,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Bétapir,bétapir,tb_only,tb_filtered_base,True,,,True,False,False,False,Bétapir,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Bétas,bétas,tb_only,tb_filtered_base,True,,,True,False,False,False,Bétas,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Bétâton,bétâton,tb_only,tb_filtered_base,True,,,True,False,False,False,Bétâton,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Béveau,béveau,tb_only,tb_filtered_base,True,,,True,False,False,False,Béveau,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Bêchattaque,bêchattaque,tb_only,tb_filtered_base,True,,,True,False,False,False,Bêchattaque,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Bêlin,bêlin,tb_only,tb_filtered_base,True,,,True,False,False,False,Bêlin,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Bêta-Major,bêta-major,tb_only,tb_filtered_base,True,,,True,False,False,False,Bêta-Major,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Bêtaventurier,bêtaventurier,tb_only,tb_filtered_base,True,,,True,False,False,False,Bêtaventurier,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Bêtaventurière,bêtaventurière,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Bêtaventurier | Bêtaventurière,,,,,kept_neologism,,,Bêtaventurier,DOFUS,1,1,tb_and_corpus,kept_neologism,
WAKFU,fr,Bêêêêêlte,bêêêêêlte,tb_only,tb_filtered_base,True,,,True,False,False,False,Bêêêêêlte,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Bôvain,bôvain,tb_only,tb_filtered_base,True,,,True,False,False,False,Bôvain,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Bûnty,bûnty,tb_only,tb_filtered_base,True,,,True,False,False,False,Bûnty,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Bœuclier,bœuclier,tb_only,tb_filtered_base,True,,,True,False,False,False,Bœuclier,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,C'etait,c'etait,corpus_only,corpus_aff_form,False,,,False,True,False,False,Eter | Etre,,,,,,,,Eter | Etre,WAKFU,1,1,corpus_only,,
DOFUS,fr,c'pas,c'pas,corpus_only,corpus_aff_form,False,,,False,True,False,False,Patre | Per,,,,,,,,Patre | Per,DOFUS,1,1,corpus_only,,
DOFUS,fr,c'ti-là,c'ti-là,tb_only,tb_filtered_base,True,,,True,False,False,False,c'ti-là,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C10,c10,tb_only,tb_filtered_base,True,,,True,False,False,False,C10,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C11,c11,tb_only,tb_filtered_base,True,,,True,False,False,False,C11,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C12,c12,tb_only,tb_filtered_base,True,,,True,False,False,False,C12,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C13,c13,tb_only,tb_filtered_base,True,,,True,False,False,False,C13,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C14,c14,tb_only,tb_filtered_base,True,,,True,False,False,False,C14,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C15,c15,tb_only,tb_filtered_base,True,,,True,False,False,False,C15,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C16,c16,tb_only,tb_filtered_base,True,,,True,False,False,False,C16,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C17,c17,tb_only,tb_filtered_base,True,,,True,False,False,False,C17,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C18,c18,tb_only,tb_filtered_base,True,,,True,False,False,False,C18,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C19,c19,tb_only,tb_filtered_base,True,,,True,False,False,False,C19,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C20,c20,tb_only,tb_filtered_base,True,,,True,False,False,False,C20,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C21,c21,tb_only,tb_filtered_base,True,,,True,False,False,False,C21,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C22,c22,tb_only,tb_filtered_base,True,,,True,False,False,False,C22,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C23,c23,tb_only,tb_filtered_base,True,,,True,False,False,False,C23,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C24,c24,tb_only,tb_filtered_base,True,,,True,False,False,False,C24,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C25,c25,tb_only,tb_filtered_base,True,,,True,False,False,False,C25,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C26,c26,tb_only,tb_filtered_base,True,,,True,False,False,False,C26,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C27,c27,tb_only,tb_filtered_base,True,,,True,False,False,False,C27,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C28,c28,tb_only,tb_filtered_base,True,,,True,False,False,False,C28,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C29,c29,tb_only,tb_filtered_base,True,,,True,False,False,False,C29,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C30,c30,tb_only,tb_filtered_base,True,,,True,False,False,False,C30,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C31,c31,tb_only,tb_filtered_base,True,,,True,False,False,False,C31,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C32,c32,tb_only,tb_filtered_base,True,,,True,False,False,False,C32,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C33,c33,tb_only,tb_filtered_base,True,,,True,False,False,False,C33,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C34,c34,tb_only,tb_filtered_base,True,,,True,False,False,False,C34,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C35,c35,tb_only,tb_filtered_base,True,,,True,False,False,False,C35,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C36,c36,tb_only,tb_filtered_base,True,,,True,False,False,False,C36,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C37,c37,tb_only,tb_filtered_base,True,,,True,False,False,False,C37,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C38,c38,tb_only,tb_filtered_base,True,,,True,False,False,False,C38,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C39,c39,tb_only,tb_filtered_base,True,,,True,False,False,False,C39,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C40,c40,tb_only,tb_filtered_base,True,,,True,False,False,False,C40,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C41,c41,tb_only,tb_filtered_base,True,,,True,False,False,False,C41,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C42,c42,tb_only,tb_filtered_base,True,,,True,False,False,False,C42,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C43,c43,tb_only,tb_filtered_base,True,,,True,False,False,False,C43,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C44,c44,tb_only,tb_filtered_base,True,,,True,False,False,False,C44,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C45,c45,tb_only,tb_filtered_base,True,,,True,False,False,False,C45,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C46,c46,tb_only,tb_filtered_base,True,,,True,False,False,False,C46,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C47,c47,tb_only,tb_filtered_base,True,,,True,False,False,False,C47,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C48,c48,tb_only,tb_filtered_base,True,,,True,False,False,False,C48,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C49,c49,tb_only,tb_filtered_base,True,,,True,False,False,False,C49,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C50,c50,tb_only,tb_filtered_base,True,,,True,False,False,False,C50,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C51,c51,tb_only,tb_filtered_base,True,,,True,False,False,False,C51,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C52,c52,tb_only,tb_filtered_base,True,,,True,False,False,False,C52,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,C53,c53,tb_only,tb_filtered_base,True,,,True,False,False,False,C53,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cabalcaloïde,cabalcaloïde,tb_only,tb_filtered_base,True,,,True,False,False,False,Cabalcaloïde,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cabalnéaire,cabalnéaire,tb_only,tb_filtered_base,True,,,True,False,False,False,Cabalnéaire,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Cabanne,cabanne,tb_only,tb_filtered_base,True,,,True,False,False,False,Cabanne,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,fr,cables,cables,tb_only,tb_filtered_base,True,,,True,False,False,False,cables,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Cabosseur,cabosseur,tb_only,tb_filtered_base,True,,,True,False,False,False,Cabosseur,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cabosseurs,cabosseurs,corpus_only,corpus_aff_form,False,,,False,True,False,False,Cabosseur,,,,,,,,Cabosseur,DOFUS,1,1,corpus_only,,
WAKFU,fr,Cabot-chef,cabot-chef,tb_only,tb_filtered_base,True,,,True,False,False,False,Cabot-chef,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Caboume,caboume,tb_only,tb_filtered_base,True,,,True,False,False,False,Caboume,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,fr,Cabrioche,cabrioche,tb_only,tb_filtered_base,True,,,True,False,False,False,Cabrioche,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cacaobstruction,cacaobstruction,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacaobstruction,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cacaobstwuant,cacaobstwuant,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacaobstwuant,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Cacaoclier,cacaoclier,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacaoclier,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,fr,Cacaothèque,cacaothèque,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacaothèque,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Cacato'Hess,cacato'hess,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacato'Hess,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Caceque,caceque,tb_only,tb_filtered_base,True,,,True,False,False,False,Caceque,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Cachalouche,cachalouche,tb_only,tb_filtered_base,True,,,True,False,False,False,Cachalouche,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cachavire,cachavire,tb_only,tb_filtered_base,True,,,True,False,False,False,Cachavire,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Cache-neige,cache-neige,tb_only,tb_filtered_base,True,,,True,False,False,False,Cache-neige,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
WAKFU,fr,Cache-Oeil,cache-oeil,tb_only,tb_filtered_base,True,,,True,False,False,False,Cache-Oeil,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Cache-Oreilles,cache-oreilles,tb_only,tb_filtered_base,True,,,True,False,False,False,Cache-Oreilles,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,cachement,cachement,tb_only,tb_filtered_base,True,,,True,False,False,False,cachement,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Cachoterie,cachoterie,tb_only,tb_filtered_base,True,,,True,False,False,False,Cachoterie,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cacnoob,cacnoob,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacnoob,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Cacspide,cacspide,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacspide,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Cactaccroche,cactaccroche,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactaccroche,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Cactados,cactados,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactados,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Cactana,cactana,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactana | cactana,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
DOFUS,fr,Cactanus,cactanus,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactanus,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Cactchoum,cactchoum,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactchoum,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Cacteau,cacteau,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacteau,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Cacter'ton,cacter'ton,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacter'ton,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Cacteraie,cacteraie,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacteraie,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,fr,Cacterre,cacterre,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacterre | cacterre,,,,,kept_neologism,,,,DOFUS | WAKFU,2,3,tb_only,kept_neologism,
DOFUS | WAKFU,fr,Cacterres,cacterres,mixed,casing_inference | corpus_aff_form | tb_filtered_base,True,,,True,True,False,True,Cacterre | Cacterres | cacterre,,,,,kept_neologism,,,Cacterre | cacterre,DOFUS | WAKFU,2,3,corpus_only | tb_and_corpus,kept_neologism,
DOFUS,fr,Cacterreur,cacterreur,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacterreur,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cacterreurs,cacterreurs,corpus_only,corpus_aff_form,False,,,False,True,False,False,Cacterreur,,,,,,,,Cacterreur,DOFUS,1,1,corpus_only,,
WAKFU,fr,Cacterrobottes,cacterrobottes,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacterrobottes,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Cacterrorisé,cacterrorisé,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacterrorisé,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Cactible,cactible,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactible,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Cactification,cactification,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactification,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,fr,Cactiflore,cactiflore,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactiflore,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
WAKFU,fr,Cactiflores,cactiflores,corpus_only,corpus_aff_form,False,,,False,True,False,False,Cactiflore,,,,,,,,Cactiflore,WAKFU,1,1,corpus_only,,
WAKFU,fr,Cactitue,cactitue,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactitue,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Cactoblong,cactoblong,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactoblong,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Cactoblongo,cactoblongo,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactoblongo | cactoblongo,,,,,kept_neologism,,,,DOFUS,1,2,tb_only,kept_neologism,
WAKFU,fr,Cactoblongs,cactoblongs,corpus_only,corpus_aff_form,False,,,False,True,False,False,Cactoblong,,,,,,,,Cactoblong,WAKFU,1,1,corpus_only,,
DOFUS,fr,Cactouille,cactouille,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactouille,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cactoule,cactoule,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactoule,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Cactousse,cactousse,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactousse,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Cactousses,cactousses,corpus_only,corpus_aff_form,False,,,False,True,False,False,Cactousse,,,,,,,,Cactousse,WAKFU,1,1,corpus_only,,
WAKFU,fr,Cactron,cactron,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactron,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Cactruc,cactruc,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactruc,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cactueur,cactueur,tb_only,tb_filtered_base,True,,,True,False,False,False,Cactueur,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cacturbin,cacturbin,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacturbin,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cacture,cacture,tb_only,tb_filtered_base,True,,,True,False,False,False,Cacture,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cadavra,cadavra,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadavra,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cadiss,cadiss,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadiss,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cado,cado,tb_only,tb_filtered_base,True,,,True,False,False,False,Cado,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Cadob,cadob,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadob,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,fr,Cadob'Hermann,cadob'hermann,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadob'Hermann,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cadob'I,cadob'i,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadob'I,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Cadob'Imbo,cadob'imbo,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadob'Imbo,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,fr,Cadob'Ivalen,cadob'ivalen,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadob'Ivalen,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cadob'Lik,cadob'lik,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadob'Lik,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO,fr,Cadob'Omb,cadob'omb,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadob'Omb,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS | RETRO,fr,Cadob'Onux,cadob'onux,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadob'Onux,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,fr,Cadob'Oum,cadob'oum,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadob'Oum,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cadob'Stacle,cadob'stacle,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadob'Stacle,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cadob'Struktion,cadob'struktion,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadob'Struktion,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cadoplon,cadoplon,tb_only,tb_filtered_base,True,,,True,False,False,False,Cadoplon,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Caduk,caduk,tb_only,tb_filtered_base,True,,,True,False,False,False,Caduk,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Caesal,caesal,tb_only,tb_filtered_base,True,,,True,False,False,False,Caesal,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cafarcher,cafarcher,tb_only,tb_filtered_base,True,,,True,False,False,False,Cafarcher,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cafarnaüm,cafarnaüm,tb_only,tb_filtered_base,True,,,True,False,False,False,Cafarnaüm,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
ONE_MORE_GATE,fr,Cafeine,cafeine,tb_only,tb_filtered_base,True,,,True,False,False,False,Cafeine,,,,,kept_neologism,,,,ONE_MORE_GATE,1,1,tb_only,kept_neologism,
DOFUS,fr,Cafra,cafra,tb_only,tb_filtered_base,True,,,True,False,False,False,Cafra,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Cagnardeur,cagnardeur,tb_only,tb_filtered_base,True,,,True,False,False,False,Cagnardeur,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,Cagnardeurs,cagnardeurs,tb_and_corpus,corpus_aff_form | tb_filtered_base,True,,,True,True,False,False,Cagnardeur | Cagnardeurs,,,,,kept_neologism,,,Cagnardeur,WAKFU,1,1,tb_and_corpus,kept_neologism,
DOFUS,fr,Cagouldogue,cagouldogue,tb_only,tb_filtered_base,True,,,True,False,False,False,Cagouldogue,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cah,cah,tb_only,tb_filtered_base,True,,,True,False,False,False,Cah,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,Caillasnikof,caillasnikof,tb_only,tb_filtered_base,True,,,True,False,False,False,Caillasnikof,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,fr,caillerie,caillerie,tb_only,tb_filtered_base,True,,,True,False,False,False,caillerie,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,fr,Caillus,caillus,tb_only,tb_filtered_base,True,,,True,False,False,False,Caillus,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Cajob,cajob,tb_only,tb_filtered_base,True,,,True,False,False,False,Cajob,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,fr,Cakutert,cakutert,tb_only,tb_filtered_base,True,,,True,False,False,False,Cakutert,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,fr,Calamange,calamange,tb_only,tb_filtered_base,True,,,True,False,False,False,Calamange,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,fr,Calamarcus,calamarcus,tb_only,tb_filtered_base,True,,,True,False,False,False,Calamarcus,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,fr,calamidad,calamidad,tb_only,tb_filtered_base,True,,,True,False,False,False,calamidad,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
