token,token_lower,tb_key,status,match_type
Cerberus,cerberus,object.235.name,kept_neologism,
Cerbérion,cerbérion,object.22551.name,kept_neologism,
Cerebro,cerebro,spell.2483.name,kept_neologism,
Cerfeuil,cerfeuil,,removed_known_word,dictionary_form
Cerise,cerise,,removed_known_word,dictionary_form
Cerises,cerises,,removed_known_word,dictionary_form
Cerisier,cerisier,,removed_known_word,dictionary_form
Cerorate,cerorate,object.3214.name,kept_neologism,
Cerp'Teurh,cerp'teurh,object.9710.name | object.9837.name,kept_neologism,
Certificat,certificat,,removed_known_word,dictionary_form
Cerukerre,cerukerre,object.3888.name,kept_neologism,
Cerveau,cerveau,,removed_known_word,dictionary_form
Cervelle,cervelle,,removed_known_word,dictionary_form
Cetera,cetera,,removed_known_word,dictionary_form
Ceux,ceux,,removed_known_word,dictionary_form
Cevohaul,cevohaul,object.5857.name,kept_neologism,
Ch'Kofi,ch'kofi,npc.1896.name,kept_neologism,
Ch'bam,ch'bam,spell.2596.name,kept_neologism,
Ch'bang,ch'bang,spell.2594.name,kept_neologism,
Ch'boum,ch'boum,spell.929.name,kept_neologism,
Ch'est,ch'est,spell.2194.name | spell.2197.name,kept_neologism,
Cha,cha,object.1525.name | object.1550.name | object.1556.name | quest.1426.name,kept_neologism,
Chabon,chabon,object.1880.name,kept_neologism,
Chabrulé,chabrulé,"interactive.194.name, hint.3024.name | object.2044.name | object.2133.name",kept_neologism,
Chacal,chacal,,removed_known_word,dictionary_form
Chacha,chacha,"achievement.objective.1494.name | document.326.title | document.46.title, object.1728.name | monster.616.name | npc.2640.name, npc.2642.name, npc.2644.name, npc.2646.name, npc.2638.name | npc.3808.name, object.16738.name, npc.2576.name, npc.3810.name, npc.3812.name | object.10721.name | object.10722.name | object.10723.name | object.10733.name | object.10755.name | object.10756.name | object.10757.name | object.10767.name | object.10842.name | object.10985.name | object.10986.name | object.10991.name | object.11008.name | object.11009.name | object.11010.name | object.12511.name | object.13348.name | object.13352.name | object.13357.name | object.14888.name | object.14889.name | object.14890.name | object.14891.name | object.14892.name | object.14907.name | object.14908.name | object.14909.name | object.14910.name | object.14911.name | object.14912.name | object.14913.name | object.14914.name | object.14915.name | object.14916.name | object.14917.name | object.14918.name | object.14919.name | object.14920.name | object.14921.name | object.14922.name | object.14923.name | object.14924.name | object.14925.name | object.14926.name | object.14927.name | object.14928.name | object.14929.name | object.14930.name | object.14931.name | object.1735.name | object.2092.name | object.6718.name | object.6894.name | object.6895.name | object.7061.name | object.7414.name | object.7418.name | object.7524.name | object.7537.name | object.7546.name | object.8013.name | object.8079.name | object.8885.name | object.8886.name | object.8887.name | object.8890.name | object.9617.name, monster.2602.name | object.9645.name | object.9661.name | object.9668.name | object.9675.name | quest.751.name",kept_neologism,
Chachachovage,chachachovage,"achievement.objective.324.name, monster.4390.name, monster.2913.name, npc.2461.name, monster.4555.name | object.11250.name | object.11671.name | object.11675.name",kept_neologism,
Chacharge,chacharge,object.15028.name | object.15029.name | object.15030.name | object.15031.name | object.15032.name,kept_neologism,
Chachaskargo,chachaskargo,"object.19440.name, object.19715.name",kept_neologism,
Chachatte,chachatte,npc.2036.name | object.14210.name | object.7523.name,kept_neologism,
Chachka,chachka,npc.946.name,kept_neologism,
Chachorigami,chachorigami,object.20445.name,kept_neologism,
Chachyène,chachyène,"object.17152.name, npc.2802.name | quest.1560.name, achievement.objective.3594.name | spell.5008.name | spell.5012.name",kept_neologism,
Chacun,chacun,,removed_known_word,dictionary_form
Chafalfer,chafalfer,monster.2321.name,kept_neologism,
Chafemal,chafemal,monster.2319.name,kept_neologism,
Chafer,chafer,"achievement.666.name, challenge.129.name, achievement.objective.2082.name | achievement.objective.205.name, monster.3238.name, achievement.objective.1198.name, achievement.objective.1754.name, achievement.objective.1752.name | achievement.objective.2083.name, achievement.667.name, challenge.130.name | achievement.objective.3165.name, achievement.1032.name | achievement.objective.615.name, npc.4041.name, npc.4037.name, monster.54.name, npc.4039.name, rank.13.pattern | achievement.objective.616.name | achievement.objective.618.name | achievement.objective.620.name, monster.110.name | achievement.objective.621.name | challenge.108.name, achievement.objective.2084.name, achievement.494.name | monster.2770.name | monster.290.name | monster.291.name | monster.3239.name | monster.3240.name, achievement.objective.622.name | monster.396.name, achievement.objective.619.name | monster.415.name | monster.4531.name, achievement.objective.617.name, monster.292.name | npc.1387.name | npc.368.name | object.13091.name | object.13092.name | object.13093.name | object.13094.name | object.13096.name | object.13097.name | object.13098.name | object.13423.name | object.15577.name | object.1675.name | object.1908.name | object.2065.name | object.2307.name | object.2336.name | object.271.name | object.310.name | object.339.name | object.3648.name | object.408.name | object.430.name | object.433.name | object.458.name | object.485.name | object.6475.name | object.6485.name | object.6626.name | spell.207.name | spell.268.name",kept_neologism,
Chaferfu,chaferfu,monster.1108.name | monster.262.name | npc.175.name | object.6447.name | object.9200.name | spell.373.name,kept_neologism,
Chafers,chafers,"achievement.objective.853.name | monster.race.17.name, achievement.191.name | object.set.239.name",kept_neologism,
Chafeuse,chafeuse,object.2809.name,kept_neologism,
Chaffoin,chaffoin,monster.2421.name,kept_neologism,
Chafmarcel,chafmarcel,monster.2320.name,kept_neologism,
Chafouette,chafouette,spell.1628.name,kept_neologism,
Chafrit,chafrit,monster.2422.name,kept_neologism,
Chaga,chaga,npc.2192.name,kept_neologism,
Chahin,chahin,npc.3486.name,kept_neologism,
Chahuteur,chahuteur,,removed_known_word,dictionary_form
Chahuteuse,chahuteuse,,removed_known_word,dictionary_form
Chaine,chaine,spell.7976.name | spell.7978.name | spelltype.742.title | spelltype.743.title,kept_neologism,
Chair,chair,,removed_known_word,dictionary_form
Chaki,chaki,npc.384.name,kept_neologism,
Chaklaplok,chaklaplok,"achievement.objective.3300.name | map.name.126092547.name, map.name.124783105.name | npc.2420.name, monster.3680.name, monster.3707.name | npc.2438.name | quest.1507.name | spell.4276.name",kept_neologism,
Chakra,chakra,,removed_known_word,dictionary_form
Chalan,chalan,monster.2322.name,kept_neologism,
Chaleur,chaleur,,removed_known_word,dictionary_form
Chaleureux,chaleureux,,removed_known_word,dictionary_form
Chalina,chalina,npc.4093.name,kept_neologism,
Challenge,challenge,,removed_known_word,dictionary_form
Chaloeil,chaloeil,object.18561.name,kept_neologism,
Chalon,chalon,,removed_known_word,dictionary_form
Chalongeur,chalongeur,"achievement.114.name, achievement.objective.2590.name | ornament.34.name | ornament.35.name",kept_neologism,
Chamane,chamane,,removed_known_word,dictionary_form
Chambamboulé,chambamboulé,state.567.name,kept_neologism,
Chambardeur,chambardeur,title.185.male,kept_neologism,
Chambardeuse,chambardeuse,title.185.female,kept_neologism,
Chambellan,chambellan,,removed_known_word,dictionary_form
Chamboulement,chamboulement,,removed_known_word,dictionary_form
Chambranle,chambranle,,removed_known_word,dictionary_form
Chambre,chambre,,removed_known_word,dictionary_form
Chamchie,chamchie,monster.2323.name,kept_neologism,
Chamdblé,chamdblé,monster.2426.name,kept_neologism,
Chamflay,chamflay,monster.2425.name,kept_neologism,
Chamilero,chamilero,monster.2553.name,kept_neologism,
Chamitant,chamitant,monster.2423.name,kept_neologism,
Chamoute,chamoute,monster.2552.name,kept_neologism,
Champ,champ,,removed_known_word,dictionary_form
Champa,champa,"achievement.objective.678.name, monster.654.name | monster.1178.name | monster.652.name, achievement.objective.681.name | monster.653.name, achievement.objective.680.name | monster.655.name, achievement.objective.679.name | object.17062.name | spell.1123.name | spell.583.name",kept_neologism,
Champaknyde,champaknyde,achievement.objective.685.name | monster.1154.name | object.9263.name,kept_neologism,
Champardeurs,champardeurs,"spelltype.127.title, monster.race.144.name",kept_neologism,
Champas,champas,spelltype.137.title,kept_neologism,
Champatate,champatate,spell.5184.name,kept_neologism,
Champayr,champayr,monster.2427.name,kept_neologism,
Champayt,champayt,monster.2424.name,kept_neologism,
Champbis,champbis,"achievement.objective.686.name | monster.1157.name, monster.4609.name | object.9278.name",kept_neologism,
Champchamp,champchamp,spell.644.name,kept_neologism,
Champcoiffe,champcoiffe,object.6921.name,kept_neologism,
Champignon,champignon,,removed_known_word,dictionary_form
Champignons,champignons,,removed_known_word,dictionary_form
Champion,champion,,removed_known_word,dictionary_form
Championne,championne,,removed_known_word,dictionary_form
Champis,champis,,removed_known_word,dictionary_form
Champmane,champmane,achievement.objective.687.name | monster.1156.name | object.9277.name,kept_neologism,
Champmanique,champmanique,object.9136.name,kept_neologism,
Champmé,champmé,monster.2600.name,kept_neologism,
Champo,champo,object.2097.name | object.2144.name | quest.81.name,kept_neologism,
Champodonte,champodonte,achievement.objective.688.name | monster.1155.name | object.9269.name,kept_neologism,
Champoisonnement,champoisonnement,spell.5186.name,kept_neologism,
Champolyon,champolyon,monster.2551.name,kept_neologism,
Champouf,champouf,object.14406.name | object.14411.name | spell.3722.name,kept_neologism,
Champoul,champoul,monster.2373.name,kept_neologism,
Champs,champs,,removed_known_word,dictionary_form
Champsoin,champsoin,spell.645.name,kept_neologism,
Champurulent,champurulent,quest.1449.name,kept_neologism,
Champutride,champutride,quest.1448.name,kept_neologism,
Champêtre,champêtre,,removed_known_word,dictionary_form
Champêtres,champêtres,,removed_known_word,dictionary_form
Champêtrouille,champêtrouille,"monster.3309.name, achievement.objective.3115.name",kept_neologism,
Chamrak,chamrak,object.7571.name,kept_neologism,
Chaméléon,chaméléon,object.18597.name | object.18599.name | object.18873.name,kept_neologism,
Chaméléone,chaméléone,object.18595.name | object.18601.name,kept_neologism,
Chan,chan,"monster.598.name, monster.590.name, monster.595.name, monster.596.name, monster.594.name",kept_neologism,
Chance,chance,,removed_known_word,dictionary_form
Chanceuse,chanceuse,,removed_known_word,dictionary_form
Chanceux,chanceux,,removed_known_word,dictionary_form
Changement,changement,,removed_known_word,dictionary_form
Changer,changer,,removed_known_word,dictionary_form
Chanil,chanil,"hint.2788.name | map.name.157286400.name, map.name.157287426.name, map.name.157286402.name, map.name.157289474.name, map.name.157288450.name, map.name.157288448.name, map.name.150733571.name | object.-17765.name | object.10134.name | object.10135.name | object.10599.name | object.10661.name | object.10806.name | object.10875.name | object.10876.name | object.10877.name | object.10878.name | object.11008.name | object.11026.name | object.11027.name | object.11028.name | object.11029.name | object.11030.name | object.11768.name | object.11774.name | object.11780.name | object.11786.name | object.11861.name | object.11952.name | object.11957.name | object.11968.name | object.11973.name | object.12012.name | object.12154.name | object.12180.name | object.12192.name | object.12543.name | object.12966.name | object.12978.name | object.12985.name | object.12991.name | object.12997.name | object.13003.name | object.13074.name | object.13102.name | object.13184.name | object.13232.name | object.13602.name | object.13605.name | object.13664.name | object.13670.name | object.13676.name | object.13682.name | object.14435.name | object.14548.name | object.14766.name | object.14835.name | object.14840.name | object.14845.name | object.14850.name | object.14855.name | object.14860.name | object.14865.name | object.14870.name | object.14875.name | object.14880.name | object.14885.name | object.14890.name | object.14909.name | object.14914.name | object.14919.name | object.14924.name | object.14929.name | object.14934.name | object.14939.name | object.14961.name | object.14966.name | object.14971.name | object.14976.name | object.14981.name | object.15030.name | object.15035.name | object.15040.name | object.15066.name | object.15095.name | object.15118.name | object.15123.name | object.15128.name | object.15133.name | object.15138.name | object.15143.name | object.15148.name | object.15153.name | object.15158.name | object.15225.name | object.15233.name | object.15323.name | object.15328.name | object.15372.name | object.15418.name | object.15423.name | object.15526.name | object.15531.name | object.15543.name | object.15548.name | object.15639.name | object.15699.name | object.15704.name | object.15711.name | object.15716.name | object.15736.name | object.15801.name | object.15837.name | object.15842.name | object.15847.name | object.15917.name | object.15937.name | object.15957.name | object.15962.name | object.15967.name | object.16041.name | object.16069.name | object.1735.name | object.17444.name | object.2098.name | object.2099.name | object.2100.name | object.2101.name | object.2102.name | object.7417.name | object.7418.name | object.7419.name | object.7420.name | object.7532.name | object.7533.name | object.7534.name | object.7535.name | object.7895.name | object.7896.name | object.8175.name | object.8176.name | object.8178.name | object.8179.name | object.8180.name | object.8421.name | object.8526.name | object.8544.name | object.8564.name | object.8684.name | object.8685.name | object.8707.name | object.8708.name | object.8887.name | object.8888.name | object.8889.name | object.9598.name | object.9674.name | object.9675.name | object.9676.name | object.9677.name | object.9678.name | object.9679.name | object.9680.name | object.9681.name | object.9682.name | object.9683.name | object.9684.name | object.9685.name | object.9810.name",kept_neologism,
Chant,chant,,removed_known_word,dictionary_form
Chanter,chanter,,removed_known_word,dictionary_form
Chanvre,chanvre,,removed_known_word,dictionary_form
Chaos,chaos,,removed_known_word,dictionary_form
Chaotique,chaotique,,removed_known_word,dictionary_form
Chapain,chapain,object.10833.name,kept_neologism,
Chapapier,chapapier,object.11373.name | object.11436.name,kept_neologism,
Chapardage,chapardage,,removed_known_word,dictionary_form
Chapauffe-souris,chapauffe-souris,object.11398.name | object.11453.name,kept_neologism,
Chapblopignon,chapblopignon,object.9394.name,kept_neologism,
Chapeau,chapeau,,removed_known_word,dictionary_form
Chapeaudron,chapeaudron,object.12058.name | object.12059.name,kept_neologism,
Chapelière,chapelière,,removed_known_word,dictionary_form
Chapelle,chapelle,,removed_known_word,dictionary_form
Chaperlipopette,chaperlipopette,object.15541.name | object.15542.name | object.15543.name | object.15544.name | object.15545.name,kept_neologism,
Chapignon,chapignon,object.9147.name,kept_neologism,
Chapilozité,chapilozité,object.12377.name | object.12381.name,kept_neologism,
Chapinokio,chapinokio,object.11402.name | object.11457.name,kept_neologism,
Chapitrouille,chapitrouille,object.13326.name,kept_neologism,
Chaplanne,chaplanne,object.10151.name | object.9939.name,kept_neologism,
Chapleau,chapleau,object.10150.name | object.9937.name,kept_neologism,
Chaplivate,chaplivate,object.10153.name | object.9944.name,kept_neologism,
Chaplume,chaplume,object.11377.name | object.11439.name,kept_neologism,
Chaplures,chaplures,object.10152.name | object.9943.name,kept_neologism,
Chapodindo,chapodindo,object.7553.name,kept_neologism,
Chapoduvet,chapoduvet,object.13015.name | object.13039.name,kept_neologism,
Chapointu,chapointu,object.18909.name,kept_neologism,
Chapokami,chapokami,object.13318.name | object.13322.name,kept_neologism,
Chapokantique,chapokantique,object.17350.name,kept_neologism,
Chapokapi,chapokapi,object.14504.name | object.14554.name,kept_neologism,
Chapolter,chapolter,object.20481.name,kept_neologism,
Chapomdeupin,chapomdeupin,object.11055.name | object.11072.name,kept_neologism,
Chapon,chapon,,removed_known_word,dictionary_form
Chaponey,chaponey,object.12881.name | object.12915.name,kept_neologism,
Chapoppinz,chapoppinz,object.11383.name | object.11445.name,kept_neologism,
Chaprintanier,chaprintanier,object.15518.name,kept_neologism,
Chaprisonnier,chaprisonnier,object.11394.name | object.11449.name,kept_neologism,
Charbo,charbo,"spell.9057.name, spell.8116.name",kept_neologism,
Charbon,charbon,,removed_known_word,dictionary_form
Charentaises,charentaises,,removed_known_word,dictionary_form
Charge,charge,,removed_known_word,dictionary_form
Charger,charger,,removed_known_word,dictionary_form
Charges,charges,,removed_known_word,dictionary_form
Chargez,chargez,,removed_known_word,dictionary_form
Chargé,chargé,,removed_known_word,dictionary_form
Charité,charité,,removed_known_word,dictionary_form
Charlotte,charlotte,,removed_known_word,dictionary_form
Charm,charm,taxcollector.firstname.38.value,kept_neologism,
Charmant,charmant,,removed_known_word,dictionary_form
Charme,charme,,removed_known_word,dictionary_form
Charmeur,charmeur,,removed_known_word,dictionary_form
Charmé,charmé,,removed_known_word,dictionary_form
Charpetto,charpetto,"monster.4297.name, npc.4025.name",kept_neologism,
Charte,charte,,removed_known_word,dictionary_form
Chasse,chasse,,removed_known_word,dictionary_form
Chasser,chasser,,removed_known_word,dictionary_form
Chasses,chasses,,removed_known_word,dictionary_form
Chasseur,chasseur,,removed_known_word,dictionary_form
Chasseurs,chasseurs,,removed_known_word,dictionary_form
Chasseuse,chasseuse,,removed_known_word,dictionary_form
Chassé,chassé,,removed_known_word,dictionary_form
Chat,chat,,removed_known_word,dictionary_form
Chatataque,chatataque,"spell.6989.name, spell.6987.name, spell.209.name",kept_neologism,
Chateau,chateau,"map.name.102760961.name, map.name.27525120.name | map.name.102760963.name | map.name.102761987.name | map.name.102763009.name, map.name.27525122.name | map.name.102764033.name | map.name.27525124.name | map.name.27526148.name | map.name.27528192.name, map.name.102761985.name | map.name.27528194.name",kept_neologism,
Chaton,chaton,,removed_known_word,dictionary_form
Chaton-Perche,chaton-perche,object.1803.name | object.1804.name,kept_neologism,
Chaton-perche,chaton-perche,object.1803.name | object.1804.name,kept_neologism,
Chatons,chatons,,removed_known_word,dictionary_form
Chaud,chaud,,removed_known_word,dictionary_form
Chaudière,chaudière,,removed_known_word,dictionary_form
Chaudron,chaudron,,removed_known_word,dictionary_form
Chauffage,chauffage,,removed_known_word,dictionary_form
Chauffard,chauffard,,removed_known_word,dictionary_form
Chauffe-Souris,chauffe-souris,object.10107.name | object.10109.name | object.10132.name | object.10135.name | object.10744.name | object.10778.name | object.11014.name | object.11019.name | object.11024.name | object.11029.name | object.11034.name | object.11039.name | object.15709.name | object.15710.name | object.15711.name | object.15712.name | object.15713.name,kept_neologism,
Chauffe-Soutrille,chauffe-soutrille,"achievement.objective.3117.name, monster.3311.name | object.13437.name",kept_neologism,
Chauffe-souris,chauffe-souris,object.10107.name | object.10109.name | object.10132.name | object.10135.name | object.10744.name | object.10778.name | object.11014.name | object.11019.name | object.11024.name | object.11029.name | object.11034.name | object.11039.name | object.15709.name | object.15710.name | object.15711.name | object.15712.name | object.15713.name,kept_neologism,
Chauffetage,chauffetage,"spell.4010.name, spell.4009.name",kept_neologism,
Chaumière,chaumière,,removed_known_word,dictionary_form
Chaupage,chaupage,spell.2399.name,kept_neologism,
Chausse-trappe,chausse-trappe,,removed_known_word,dictionary_form
Chaussette,chaussette,,removed_known_word,dictionary_form
Chaussettenlaine,chaussettenlaine,object.15175.name,kept_neologism,
Chaussons,chaussons,,removed_known_word,dictionary_form
Chaussquales,chaussquales,object.15248.name,kept_neologism,
Chaussures,chaussures,,removed_known_word,dictionary_form
Chauve,chauve,,removed_known_word,dictionary_form
Chaîne,chaîne,,removed_known_word,dictionary_form
Chaînes,chaînes,,removed_known_word,dictionary_form
Che,che,spell.2193.name,kept_neologism,
Cheber,cheber,npc.169.name,kept_neologism,
Chef,chef,,removed_known_word,dictionary_form
Cheffe,cheffe,,removed_known_word,dictionary_form
Chemin,chemin,,removed_known_word,dictionary_form
Chemins,chemins,,removed_known_word,dictionary_form
Chenap,chenap,npc.387.name,kept_neologism,
Chenapan,chenapan,,removed_known_word,dictionary_form
Chene,chene,taxcollector.firstname.34.value,kept_neologism,
Cher,cher,,removed_known_word,dictionary_form
Chercher,chercher,,removed_known_word,dictionary_form
Chercheur,chercheur,,removed_known_word,dictionary_form
Chercheuse,chercheuse,,removed_known_word,dictionary_form
Cherie,cherie,spell.1990.name,kept_neologism,
Cherlook,cherlook,npc.164.name,kept_neologism,
Cherop,cherop,npc.1742.name | quest.1354.name,kept_neologism,
Chester,chester,,removed_known_word,dictionary_form
Cheuw,cheuw,object.20565.name,kept_neologism,
Chevaleresque,chevaleresque,,removed_known_word,dictionary_form
Chevalier,chevalier,,removed_known_word,dictionary_form
Chevalière,chevalière,,removed_known_word,dictionary_form
Chevauchant,chevauchant,,removed_known_word,dictionary_form
Chevaucheur,chevaucheur,,removed_known_word,dictionary_form
Chevauchée,chevauchée,,removed_known_word,dictionary_form
Chevaustine,chevaustine,monster.2430.name,kept_neologism,
Chevelu,chevelu,,removed_known_word,dictionary_form
Chevelure,chevelure,,removed_known_word,dictionary_form
Cheveux,cheveux,,removed_known_word,dictionary_form
Chez,chez,,removed_known_word,dictionary_form
Chi,chi,,removed_known_word,dictionary_form
Chiaho,chiaho,npc.3550.name,kept_neologism,
Chichala,chichala,emoticon.91.name | object.13479.name,kept_neologism,
Chichi,chichi,,removed_known_word,dictionary_form
Chicots,chicots,,removed_known_word,dictionary_form
Chiduc,chiduc,object.6446.name,kept_neologism,
ChienChien,chienchien,achievement.979.name | achievement.objective.2983.name | npc.1304.name | npc.4013.name | object.10734.name | object.10768.name | object.11012.name | object.11017.name | object.11022.name | object.11027.name | object.11032.name | object.11037.name | object.11684.name | object.13874.name | object.15524.name | object.15525.name | object.15526.name | object.15527.name | object.15528.name | object.1711.name | object.17200.name | object.19691.name | object.6717.name | object.7415.name | object.7419.name | object.7536.name | object.7547.name | object.8080.name | skill.217.name | skill.action.314.name,kept_neologism,
Chienchien,chienchien,achievement.979.name | achievement.objective.2983.name | npc.1304.name | npc.4013.name | object.10734.name | object.10768.name | object.11012.name | object.11017.name | object.11022.name | object.11027.name | object.11032.name | object.11037.name | object.11684.name | object.13874.name | object.15524.name | object.15525.name | object.15526.name | object.15527.name | object.15528.name | object.1711.name | object.17200.name | object.19691.name | object.6717.name | object.7415.name | object.7419.name | object.7536.name | object.7547.name | object.8080.name | skill.217.name | skill.action.314.name,kept_neologism,
Chiendanlémin,chiendanlémin,monster.2554.name,kept_neologism,
Chiendent,chiendent,,removed_known_word,dictionary_form
Chienne,chienne,,removed_known_word,dictionary_form
Chifouchimie,chifouchimie,spell.3565.name,kept_neologism,
Chignon,chignon,,removed_known_word,dictionary_form
Chik,chik,npc.1624.name | quest.957.name,kept_neologism,
Chikchan,chikchan,"spell.4348.name, spell.4404.name",kept_neologism,
Chimi,chimi,"spell.4783.name, state.484.name",kept_neologism,
Chimo,chimo,npc.3156.name,kept_neologism,
Chimère,chimère,,removed_known_word,dictionary_form
China,china,,removed_known_word,dictionary_form
Chiow,chiow,"monster.3222.name, npc.1420.name",kept_neologism,
Chipeurs,chipeurs,,removed_known_word,dictionary_form
Chipo,chipo,npc.596.name,kept_neologism,
Chipon,chipon,document.48.author | npc.272.name,kept_neologism,
Chiquenaude,chiquenaude,,removed_known_word,dictionary_form
Chirurgie,chirurgie,,removed_known_word,dictionary_form
Chisp,chisp,object.10171.name | object.10350.name,kept_neologism,
Chispocasque,chispocasque,object.10170.name | object.10351.name,kept_neologism,
Chispottes,chispottes,object.10168.name | object.10353.name,kept_neologism,
Chispouclier,chispouclier,object.10169.name | object.10352.name,kept_neologism,
Chiste,chiste,spell.9123.name,kept_neologism,
Chistera,chistera,,removed_known_word,dictionary_form
Chitecte,chitecte,object.6452.name,kept_neologism,
Chitine,chitine,,removed_known_word,dictionary_form
Chitrique,chitrique,spell.3567.name,kept_neologism,
Choc,choc,,removed_known_word,dictionary_form
Chochinobake,chochinobake,npc.3268.name,kept_neologism,
Choclier,choclier,object.15293.name,kept_neologism,
Chocobwak,chocobwak,object.13519.name,kept_neologism,
Chocolat,chocolat,,removed_known_word,dictionary_form
Chocowab,chocowab,object.19719.name,kept_neologism,
Chogrelotant,chogrelotant,object.759.name,kept_neologism,
Choh,choh,object.11608.name | object.8701.name | spell.1064.name,kept_neologism,
Choipo,choipo,object.698.name,kept_neologism,
Choisir,choisir,,removed_known_word,dictionary_form
Choix,choix,,removed_known_word,dictionary_form
Chok,chok,spell.2174.name,kept_neologism,
Choland,choland,npc.2213.name,kept_neologism,
Chollion,chollion,npc.1597.name,kept_neologism,
Chon,chon,object.8924.name,kept_neologism,
Chonstip,chonstip,monster.2325.name,kept_neologism,
Choomiryoo,choomiryoo,"spell.8853.name, spell.9025.name",kept_neologism,
Chope,chope,,removed_known_word,dictionary_form
Chopenbois,chopenbois,"hint.2950.name, interactive.188.name | npc.294.name | object.2088.name",kept_neologism,
Chopine,chopine,,removed_known_word,dictionary_form
Chopynju,chopynju,npc.3136.name,kept_neologism,
Chopynwa,chopynwa,npc.3474.name,kept_neologism,
Chose,chose,,removed_known_word,dictionary_form
Chosse,chosse,spell.211.name,kept_neologism,
Chouchou,chouchou,,removed_known_word,dictionary_form
Chouque,chouque,"monster.3725.name, monster.3742.name, npc.2550.name | npc.2367.name, npc.2497.name, monster.3633.name, monster.230.name | object.14900.name | object.16564.name | object.2621.name | spelltype.87.title",kept_neologism,
Chouqueuse,chouqueuse,object.2677.name,kept_neologism,
Choure,choure,,removed_known_word,dictionary_form
Chouse,chouse,npc.597.name,kept_neologism,
Chris,chris,,removed_known_word,dictionary_form
Chromatique,chromatique,,removed_known_word,dictionary_form
Chroniques,chroniques,,removed_known_word,dictionary_form
Chrono,chrono,,removed_known_word,dictionary_form
Chronokamètre,chronokamètre,object.17438.name,kept_neologism,
Chrysanthème,chrysanthème,,removed_known_word,dictionary_form
Chtelion,chtelion,object.8104.name,kept_neologism,
Chtigre,chtigre,"monster.4061.name | monster.4065.name | npc.3724.name | npc.3726.name, spelltype.319.title | npc.3740.name, npc.3738.name | npc.3804.name, npc.3666.name, npc.3802.name | object.18927.name | object.18929.name | object.18931.name",kept_neologism,
Chtigromouth,chtigromouth,object.21687.name,kept_neologism,
Chtoniennes,chtoniennes,map.name.74973185.name,kept_neologism,
Chtévu,chtévu,object.2403.name,kept_neologism,
Chuba,chuba,"achievement.objective.3262.name, quest.1502.name",kept_neologism,
Chuck,chuck,,removed_known_word,dictionary_form
Chupac,chupac,npc.234.name,kept_neologism,
Chute,chute,,removed_known_word,dictionary_form
Châtaigne,châtaigne,,removed_known_word,dictionary_form
Châtaigner,châtaigner,,removed_known_word,dictionary_form
Châtaignier,châtaignier,,removed_known_word,dictionary_form
Château,château,,removed_known_word,dictionary_form
Châtiment,châtiment,,removed_known_word,dictionary_form
Châtiments,châtiments,,removed_known_word,dictionary_form
Châtutuement,châtutuement,spell.3017.name,kept_neologism,
Chèque,chèque,,removed_known_word,dictionary_form
Chélicères,chélicères,,removed_known_word,dictionary_form
Chéri,chéri,,removed_known_word,dictionary_form
Chétif,chétif,,removed_known_word,dictionary_form
Chêne,chêne,,removed_known_word,dictionary_form
Chênes,chênes,,removed_known_word,dictionary_form
Chô,chô,npc.344.name | object.1863.name,kept_neologism,
Cible,cible,,removed_known_word,dictionary_form
Cicatrice,cicatrice,,removed_known_word,dictionary_form
Cicatrisant,cicatrisant,,removed_known_word,dictionary_form
Cicatrisation,cicatrisation,,removed_known_word,dictionary_form
Ciel,ciel,,removed_known_word,dictionary_form
Cieux,cieux,,removed_known_word,dictionary_form
Cifise,cifise,object.3908.name,kept_neologism,
Cifumfrit,cifumfrit,object.6003.name,kept_neologism,
Cigalocape,cigalocape,object.9485.name | object.9509.name,kept_neologism,
Cigaloclier,cigaloclier,object.9482.name | object.9510.name,kept_neologism,
Cigalocoiffe,cigalocoiffe,object.9486.name | object.9508.name,kept_neologism,
Cihesa,cihesa,object.4895.name,kept_neologism,
Cijiri,cijiri,object.4922.name,kept_neologism,
Cikemela,cikemela,object.5388.name,kept_neologism,
Cikuf,cikuf,object.4102.name,kept_neologism,
Cimetière,cimetière,,removed_known_word,dictionary_form
Cinati,cinati,object.6522.name,kept_neologism,
Cinglante,cinglante,,removed_known_word,dictionary_form
Cinglée,cinglée,,removed_known_word,dictionary_form
Cinquieme,cinquieme,monster.4486.name,kept_neologism,
Cinquième,cinquième,,removed_known_word,dictionary_form
Cinétik,cinétik,spell.3233.name | spell.3234.name | spell.3235.name,kept_neologism,
Circulaires,circulaires,,removed_known_word,dictionary_form
Circulez,circulez,,removed_known_word,dictionary_form
Circé,circé,,removed_known_word,dictionary_form
Cire,cire,,removed_known_word,dictionary_form
Cirle,cirle,npc.599.name,kept_neologism,
Ciroulette,ciroulette,object.13854.name,kept_neologism,
Cirque,cirque,,removed_known_word,dictionary_form
Cisaille,cisaille,,removed_known_word,dictionary_form
Ciseau,ciseau,,removed_known_word,dictionary_form
Ciseaux,ciseaux,,removed_known_word,dictionary_form
Citassaté,citassaté,monster.2431.name,kept_neologism,
Cithi,cithi,object.7176.name,kept_neologism,
Citron,citron,,removed_known_word,dictionary_form
Citrons,citrons,,removed_known_word,dictionary_form
Citrouillard,citrouillard,"achievement.1044.name, ornament.60.name | title.100.male",kept_neologism,
Citrouillarde,citrouillarde,title.100.female,kept_neologism,
Citrouille,citrouille,,removed_known_word,dictionary_form
