token,token_lower,tb_key,status,match_type
Cache-neige,cache-neige,spell.849.name,kept_neologism,
Cachet,cachet,,removed_known_word,dictionary_form
Cachot,cachot,,removed_known_word,dictionary_form
Cadeau,cadeau,,removed_known_word,dictionary_form
Cadob,cadob,monster.890.name | monster.906.name,kept_neologism,
Cadob'Imbo,cadob'imbo,monster.889.name,kept_neologism,
Cadob'Omb,cadob'omb,monster.888.name,kept_neologism,
Cadob'Onux,cadob'onux,monster.887.name,kept_neologism,
Cadran,cadran,,removed_known_word,dictionary_form
Café,café,,removed_known_word,dictionary_form
Cage,cage,,removed_known_word,dictionary_form
Cahute,cahute,,removed_known_word,dictionary_form
Caisse,caisse,,removed_known_word,dictionary_form
Cajou,cajou,,removed_known_word,dictionary_form
Cakutert,cakutert,item.6400.name,kept_neologism,
Calanques,calanques,,removed_known_word,dictionary_form
Cale,cale,,removed_known_word,dictionary_form
Caleçon,caleçon,,removed_known_word,dictionary_form
Calice,calice,,removed_known_word,dictionary_form
Calin,calin,spell.497.name | spell.613.name | spell.866.name,kept_neologism,
Calinounours,calinounours,spell.1728.name,kept_neologism,
Calorifère,calorifère,,removed_known_word,dictionary_form
Calumet,calumet,,removed_known_word,dictionary_form
Camaïneux,camaïneux,item.768.name,kept_neologism,
Cambriolage,cambriolage,,removed_known_word,dictionary_form
Camelotawa,camelotawa,npc.671.name,kept_neologism,
Camouflage,camouflage,,removed_known_word,dictionary_form
Camouflé,camouflé,,removed_known_word,dictionary_form
Campement,campement,,removed_known_word,dictionary_form
Canada,canada,,removed_known_word,dictionary_form
Cania,cania,area.8.name | hint.349.name | item.14020.name | subarea.334.name | subarea.38.name | subarea.54.name | subarea.56.name | subarea.68.name | ttg_family.20.name,kept_neologism,
Canidés,canidés,,removed_known_word,dictionary_form
Canine,canine,,removed_known_word,dictionary_form
Canne,canne,,removed_known_word,dictionary_form
Canon,canon,,removed_known_word,dictionary_form
Canopée,canopée,,removed_known_word,dictionary_form
Canyon,canyon,,removed_known_word,dictionary_form
Capabrial,capabrial,item.13028.name,kept_neologism,
Capaille,capaille,item.12854.name,kept_neologism,
Capakourial,capakourial,item.13032.name,kept_neologism,
Capallanster,capallanster,item.13130.name,kept_neologism,
Capananas,capananas,item.7999.name | item.8894.name,kept_neologism,
Capandor,capandor,item.11753.name,kept_neologism,
Caparnam,caparnam,item.12733.name,kept_neologism,
Capasalar,capasalar,item.13016.name,kept_neologism,
Cape,cape,,removed_known_word,dictionary_form
Capemikhal,capemikhal,item.13036.name,kept_neologism,
Caper,caper,npc.864.name,kept_neologism,
Caperafal,caperafal,item.13024.name,kept_neologism,
Capignon,capignon,item.9142.name,kept_neologism,
Capitaine,capitaine,,removed_known_word,dictionary_form
Capkoup,capkoup,item.12863.name,kept_neologism,
Capodindo,capodindo,item.7552.name,kept_neologism,
Capogato,capogato,item.9195.name | item.9348.name,kept_neologism,
Capondakal,capondakal,item.13020.name,kept_neologism,
Capotie,capotie,npc.782.name,kept_neologism,
Capouze,capouze,item.6795.name,kept_neologism,
Capraline,capraline,item.13295.name,kept_neologism,
Caprin,caprin,,removed_known_word,dictionary_form
Capsule,capsule,,removed_known_word,dictionary_form
Captain,captain,item.3648.name | item.6626.name | item.7081.name | item.9021.name | npc.55.name | npc.804.name,kept_neologism,
Captation,captation,,removed_known_word,dictionary_form
Captif,captif,,removed_known_word,dictionary_form
Capture,capture,,removed_known_word,dictionary_form
Capuchaud,capuchaud,item.12760.name,kept_neologism,
Capuche,capuche,,removed_known_word,dictionary_form
Carabottes,carabottes,item.2530.name,kept_neologism,
Caracape,caracape,item.2532.name | item.2629.name,kept_neologism,
Caracoiffe,caracoiffe,item.2531.name,kept_neologism,
Caractéristiques,caractéristiques,,removed_known_word,dictionary_form
Caramel,caramel,,removed_known_word,dictionary_form
Carapace,carapace,,removed_known_word,dictionary_form
Carapaces,carapaces,,removed_known_word,dictionary_form
Carat,carat,,removed_known_word,dictionary_form
Caraïbes,caraïbes,,removed_known_word,dictionary_form
Carcasse,carcasse,,removed_known_word,dictionary_form
Caresse,caresse,,removed_known_word,dictionary_form
Caresseur,caresseur,,removed_known_word,dictionary_form
Carexe,carexe,item.2794.name,kept_neologism,
Carnets,carnets,,removed_known_word,dictionary_form
Carnivore,carnivore,,removed_known_word,dictionary_form
Carpe,carpe,,removed_known_word,dictionary_form
Carpelle,carpelle,,removed_known_word,dictionary_form
Carpes,carpes,,removed_known_word,dictionary_form
Carpette,carpette,,removed_known_word,dictionary_form
Carreau,carreau,,removed_known_word,dictionary_form
Carré,carré,,removed_known_word,dictionary_form
Carte,carte,,removed_known_word,dictionary_form
Cartes,cartes,,removed_known_word,dictionary_form
Cartographier,cartographier,,removed_known_word,dictionary_form
Carton,carton,,removed_known_word,dictionary_form
Carvelim,carvelim,item.2971.name,kept_neologism,
Cash,cash,,removed_known_word,dictionary_form
Casino,casino,,removed_known_word,dictionary_form
Caskabeille,caskabeille,item.9405.name | item.9495.name,kept_neologism,
Caskogato,caskogato,item.9194.name | item.9349.name,kept_neologism,
Caskostar,caskostar,item.10147.name | item.9936.name,kept_neologism,
Casku,casku,npc.416.name,kept_neologism,
Caskwitteur,caskwitteur,item.11473.name,kept_neologism,
Casper,casper,npc.61.name,kept_neologism,
Casque,casque,,removed_known_word,dictionary_form
Cassé,cassé,,removed_known_word,dictionary_form
Cassée,cassée,,removed_known_word,dictionary_form
Catusotu,catusotu,item.3253.name,kept_neologism,
Cautérisation,cautérisation,,removed_known_word,dictionary_form
Cavalerie,cavalerie,,removed_known_word,dictionary_form
Cavalier,cavalier,,removed_known_word,dictionary_form
Caverne,caverne,,removed_known_word,dictionary_form
Cavernes,cavernes,,removed_known_word,dictionary_form
Cavordemal,cavordemal,monster.2420.name,kept_neologism,
Cawebula,cawebula,item.5848.name,kept_neologism,
Cawotte,cawotte,item.2068.name | item.361.name | item.8621.name | item.9201.name | item.972.name | monster.556.name | spell.332.name | spell.333.name | spell.334.name | spell.367.name,kept_neologism,
Caza,caza,npc.1275.name | npc.1276.name,kept_neologism,
Ceangal,ceangal,item.1179.name | item.16138.name | item.16639.name | item.16640.name | item.2639.name | spell.112.name | spell.2015.name | spell.2169.name | spell.4158.name,kept_neologism,
Cedagape,cedagape,item.3626.name,kept_neologism,
Cedpur,cedpur,item.5741.name,kept_neologism,
Cegute,cegute,item.6064.name,kept_neologism,
Ceinture,ceinture,,removed_known_word,dictionary_form
Ceinturemuda,ceinturemuda,item.8124.name,kept_neologism,
Ceintures,ceintures,,removed_known_word,dictionary_form
Celanema,celanema,item.6256.name,kept_neologism,
Cell,cell,item.10166.name | item.10264.name | item.10497.name | item.13201.name | item.15243.name | item.8487.name | item.8490.name | item.8493.name | monster.943.name | quest.268.name | ttg_entity.943.name,kept_neologism,
Cemesam,cemesam,item.5615.name,kept_neologism,
Cenner,cenner,npc.1497.name,kept_neologism,
Centre-ville,centre-ville,,removed_known_word,dictionary_form
Cerberus,cerberus,item.235.name,kept_neologism,
Cercle,cercle,,removed_known_word,dictionary_form
Cerise,cerise,,removed_known_word,dictionary_form
Cerorate,cerorate,item.3214.name,kept_neologism,
Cerp'Teurh,cerp'teurh,item.9710.name | item.9837.name,kept_neologism,
Certificat,certificat,,removed_known_word,dictionary_form
Cerukerre,cerukerre,item.3888.name,kept_neologism,
Cervelle,cervelle,,removed_known_word,dictionary_form
Cetera,cetera,,removed_known_word,dictionary_form
Cevohaul,cevohaul,item.5857.name,kept_neologism,
Cevutim,cevutim,item.4658.name,kept_neologism,
Cha,cha,item.1525.name | item.1550.name | item.1556.name,kept_neologism,
Chabon,chabon,item.1880.name,kept_neologism,
Chabrulé,chabrulé,hint.210.name | item.2044.name | item.2133.name,kept_neologism,
Chacha,chacha,item.10721.name | item.10722.name | item.10723.name | item.10733.name | item.10755.name | item.10756.name | item.10757.name | item.10767.name | item.10842.name | item.10985.name | item.10986.name | item.10991.name | item.11008.name | item.11009.name | item.11010.name | item.13128.name | item.1728.name | item.1735.name | item.2092.name | item.6718.name | item.6894.name | item.6895.name | item.7061.name | item.7414.name | item.7418.name | item.7524.name | item.7537.name | item.7546.name | item.8013.name | item.8079.name | item.8885.name | item.8886.name | item.8887.name | item.8890.name | item.9617.name | item.9645.name | item.9661.name | item.9668.name | item.9675.name | monster.1095.name | monster.2602.name | monster.616.name | monster.636.name | quest-step.165.name | quest-step.249.name | quest-step.6.name | quest-step.9.name | quest.4.name,kept_neologism,
Chachate,chachate,item.7523.name,kept_neologism,
Chachka,chachka,npc.946.name,kept_neologism,
Chacun,chacun,,removed_known_word,dictionary_form
Chafalfer,chafalfer,monster.2321.name,kept_neologism,
Chafemal,chafemal,monster.2319.name,kept_neologism,
Chafer,chafer,item.11536.name | item.13104.name | item.13111.name | item.15127.name | item.15128.name | item.15130.name | item.15131.name | item.15132.name | item.15133.name | item.15134.name | item.15135.name | item.15136.name | item.15463.name | item.1675.name | item.1908.name | item.2065.name | item.2307.name | item.2336.name | item.271.name | item.310.name | item.339.name | item.3648.name | item.408.name | item.430.name | item.433.name | item.458.name | item.485.name | item.6475.name | item.6485.name | item.6626.name | monster.110.name | monster.1209.name | monster.1210.name | monster.1217.name | monster.2685.name | monster.2770.name | monster.290.name | monster.291.name | monster.292.name | monster.2967.name | monster.396.name | monster.415.name | monster.54.name | monster.996.name | npc.1284.name | npc.368.name | quest-step.740.name | spell.1219.name | spell.1220.name | spell.207.name | spell.268.name | ttg_entity.110.name | ttg_entity.1209.name | ttg_entity.1210.name | ttg_entity.1217.name | ttg_entity.290.name | ttg_entity.291.name | ttg_entity.292.name | ttg_entity.2967.name | ttg_entity.396.name | ttg_entity.54.name,kept_neologism,
Chaferfu,chaferfu,item.6447.name | item.9200.name | monster.1108.name | monster.262.name | npc.175.name | spell.373.name,kept_neologism,
Chafers,chafers,item.14013.name | ttg_family.13.name,kept_neologism,
Chafeuse,chafeuse,item.2809.name,kept_neologism,
Chaffoin,chaffoin,monster.2421.name,kept_neologism,
Chafmarcel,chafmarcel,monster.2320.name,kept_neologism,
Chafouette,chafouette,spell.1628.name,kept_neologism,
Chafrit,chafrit,monster.2422.name,kept_neologism,
Chair,chair,,removed_known_word,dictionary_form
Chaki,chaki,npc.384.name,kept_neologism,
Chakra,chakra,,removed_known_word,dictionary_form
Chalan,chalan,monster.2322.name,kept_neologism,
Chalet,chalet,,removed_known_word,dictionary_form
Chaleur,chaleur,,removed_known_word,dictionary_form
Chalon,chalon,,removed_known_word,dictionary_form
Chaman,chaman,,removed_known_word,dictionary_form
Chambre,chambre,,removed_known_word,dictionary_form
Chamchie,chamchie,monster.2323.name,kept_neologism,
Chamdblé,chamdblé,monster.2426.name,kept_neologism,
Chamflay,chamflay,monster.2425.name,kept_neologism,
Chamilero,chamilero,monster.2553.name,kept_neologism,
Chamitant,chamitant,monster.2423.name,kept_neologism,
Chamoute,chamoute,monster.2552.name,kept_neologism,
Champ,champ,,removed_known_word,dictionary_form
Champa,champa,item.15291.name | item.15292.name | item.15293.name | item.15294.name | monster.1178.name | monster.652.name | monster.653.name | monster.654.name | monster.655.name | spell.1123.name | spell.583.name | ttg_entity.652.name | ttg_entity.653.name | ttg_entity.654.name | ttg_entity.655.name,kept_neologism,
Champaknyde,champaknyde,item.15297.name | item.9263.name | monster.1154.name | ttg_entity.1154.name,kept_neologism,
Champayr,champayr,monster.2427.name,kept_neologism,
Champayt,champayt,monster.2424.name,kept_neologism,
Champbis,champbis,item.15300.name | item.9278.name | monster.1157.name | ttg_entity.1157.name,kept_neologism,
Champchamp,champchamp,spell.644.name,kept_neologism,
Champcoiffe,champcoiffe,item.11478.name | item.11707.name | item.6921.name,kept_neologism,
Champignon,champignon,,removed_known_word,dictionary_form
Champignons,champignons,,removed_known_word,dictionary_form
Champion,champion,,removed_known_word,dictionary_form
Champmane,champmane,item.15299.name | item.9277.name | monster.1156.name | ttg_entity.1156.name,kept_neologism,
Champmanique,champmanique,item.9136.name,kept_neologism,
Champmé,champmé,monster.2600.name,kept_neologism,
Champo,champo,item.2097.name | item.2144.name | quest-step.709.name | quest.81.name,kept_neologism,
Champodonte,champodonte,item.15298.name | item.9269.name | monster.1155.name | ttg_entity.1155.name,kept_neologism,
Champolyon,champolyon,monster.2551.name,kept_neologism,
Champoul,champoul,monster.2373.name,kept_neologism,
Champs,champs,,removed_known_word,dictionary_form
Champsoin,champsoin,spell.645.name,kept_neologism,
Champêtre,champêtre,,removed_known_word,dictionary_form
Champêtres,champêtres,,removed_known_word,dictionary_form
Chamrak,chamrak,item.16257.name | item.7571.name | spell.696.name,kept_neologism,
Chan,chan,item.15426.name | item.15457.name | monster.2985.name | monster.2986.name | monster.2987.name | monster.2988.name | monster.2989.name | monster.569.name | monster.571.name | monster.572.name | monster.574.name | monster.577.name | monster.590.name | monster.594.name | monster.595.name | monster.596.name | monster.598.name | ttg_entity.569.name | ttg_entity.590.name,kept_neologism,
Chance,chance,,removed_known_word,dictionary_form
Chanceux,chanceux,,removed_known_word,dictionary_form
Changeforme,changeforme,spell.1395.name,kept_neologism,
Changement,changement,,removed_known_word,dictionary_form
Changer,changer,,removed_known_word,dictionary_form
Chanil,chanil,hint.175.name | item.10134.name | item.10135.name | item.10599.name | item.10661.name | item.10806.name | item.10875.name | item.10876.name | item.10877.name | item.10878.name | item.11008.name | item.11026.name | item.11469.name | item.11559.name | item.11705.name | item.11721.name | item.11736.name | item.11740.name | item.11743.name | item.11764.name | item.11770.name | item.11779.name | item.11785.name | item.11803.name | item.11808.name | item.12750.name | item.12764.name | item.12823.name | item.12826.name | item.13076.name | item.13077.name | item.13078.name | item.13079.name | item.1735.name | item.2098.name | item.2099.name | item.2100.name | item.2101.name | item.2102.name | item.7417.name | item.7418.name | item.7419.name | item.7420.name | item.7532.name | item.7533.name | item.7534.name | item.7535.name | item.7895.name | item.7896.name | item.8175.name | item.8176.name | item.8178.name | item.8179.name | item.8180.name | item.8421.name | item.8526.name | item.8544.name | item.8564.name | item.8684.name | item.8685.name | item.8707.name | item.8708.name | item.8887.name | item.8888.name | item.8889.name | item.9598.name | item.9674.name | item.9675.name | item.9676.name | item.9677.name | item.9678.name | item.9679.name | item.9680.name | item.9681.name | item.9682.name | item.9683.name | item.9684.name | item.9685.name | item.9810.name,kept_neologism,
Chant,chant,,removed_known_word,dictionary_form
Chantal,chantal,,removed_known_word,dictionary_form
Chanvre,chanvre,,removed_known_word,dictionary_form
Chaos,chaos,,removed_known_word,dictionary_form
Chapain,chapain,item.10833.name,kept_neologism,
Chapblopignon,chapblopignon,item.11495.name | item.9394.name,kept_neologism,
Chapeau,chapeau,,removed_known_word,dictionary_form
Chapelière,chapelière,,removed_known_word,dictionary_form
Chaperonner,chaperonner,,removed_known_word,dictionary_form
Chapignon,chapignon,item.9147.name,kept_neologism,
Chaplanne,chaplanne,item.10151.name | item.9939.name,kept_neologism,
Chapleau,chapleau,item.10150.name | item.9937.name,kept_neologism,
Chaplivate,chaplivate,item.10153.name | item.9944.name,kept_neologism,
Chaplures,chaplures,item.10152.name | item.9943.name,kept_neologism,
Chapodindo,chapodindo,item.7553.name,kept_neologism,
Chapon,chapon,,removed_known_word,dictionary_form
Chapopics,chapopics,item.13294.name,kept_neologism,
Chapotordu,chapotordu,item.12958.name,kept_neologism,
Charbon,charbon,,removed_known_word,dictionary_form
Charde,charde,item.12864.name,kept_neologism,
Charentaises,charentaises,,removed_known_word,dictionary_form
Charge,charge,,removed_known_word,dictionary_form
Charger,charger,,removed_known_word,dictionary_form
Chargez,chargez,,removed_known_word,dictionary_form
Charlie,charlie,,removed_known_word,dictionary_form
Charlotte,charlotte,,removed_known_word,dictionary_form
Charme,charme,,removed_known_word,dictionary_form
Charmé,charmé,,removed_known_word,dictionary_form
Chasse,chasse,,removed_known_word,dictionary_form
Chasses,chasses,,removed_known_word,dictionary_form
Chasseur,chasseur,,removed_known_word,dictionary_form
Chasseuse,chasseuse,,removed_known_word,dictionary_form
Chassé,chassé,,removed_known_word,dictionary_form
Chat,chat,,removed_known_word,dictionary_form
Chatataque,chatataque,spell.209.name,kept_neologism,
Chateau,chateau,house.759.name | house.761.name | house.762.name | house.763.name | house.764.name | house.765.name | house.766.name | house.767.name | house.768.name | house.769.name | house.770.name | house.771.name | house.772.name | house.773.name | house.774.name | house.775.name | house.776.name | house.777.name | house.778.name | house.779.name | house.780.name | house.781.name | house.782.name | house.783.name,kept_neologism,
Chaton,chaton,,removed_known_word,dictionary_form
Chaton-Perche,chaton-perche,item.1803.name | item.1804.name,kept_neologism,
Chaton-perche,chaton-perche,item.1803.name | item.1804.name,kept_neologism,
Chatons,chatons,,removed_known_word,dictionary_form
Chaud,chaud,,removed_known_word,dictionary_form
Chaudron,chaudron,,removed_known_word,dictionary_form
Chauffe-Souris,chauffe-souris,item.10107.name | item.10109.name | item.10132.name | item.10135.name | item.10744.name | item.10778.name,kept_neologism,
Chauffe-souris,chauffe-souris,item.10107.name | item.10109.name | item.10132.name | item.10135.name | item.10744.name | item.10778.name,kept_neologism,
Chaulair,chaulair,item.12758.name,kept_neologism,
Chauleil,chauleil,item.12759.name,kept_neologism,
Chaumière,chaumière,,removed_known_word,dictionary_form
Chaussette,chaussette,,removed_known_word,dictionary_form
Chaussons,chaussons,,removed_known_word,dictionary_form
Chaussures,chaussures,,removed_known_word,dictionary_form
Chauve,chauve,,removed_known_word,dictionary_form
Chazam,chazam,item.13224.name,kept_neologism,
Chaîne,chaîne,,removed_known_word,dictionary_form
Cheber,cheber,npc.169.name,kept_neologism,
Chef,chef,,removed_known_word,dictionary_form
Chemin,chemin,,removed_known_word,dictionary_form
Chenap,chenap,npc.387.name,kept_neologism,
Chenapan,chenapan,,removed_known_word,dictionary_form
Chenapandi,chenapandi,item.11755.name | item.11762.name | item.11763.name | item.11764.name | item.11765.name,kept_neologism,
Cher,cher,,removed_known_word,dictionary_form
Chercher,chercher,,removed_known_word,dictionary_form
Chercheur,chercheur,,removed_known_word,dictionary_form
Chercheuse,chercheuse,,removed_known_word,dictionary_form
Cherchogrine,cherchogrine,item.11708.name | item.11709.name | item.11710.name,kept_neologism,
Cherlook,cherlook,npc.164.name,kept_neologism,
Chevalier,chevalier,,removed_known_word,dictionary_form
Chevauchant,chevauchant,,removed_known_word,dictionary_form
Chevaucheur,chevaucheur,,removed_known_word,dictionary_form
Chevauchée,chevauchée,,removed_known_word,dictionary_form
Chevaustine,chevaustine,monster.2430.name,kept_neologism,
Chevelu,chevelu,,removed_known_word,dictionary_form
Cheveu,cheveu,,removed_known_word,dictionary_form
Cheveux,cheveux,,removed_known_word,dictionary_form
Chez,chez,,removed_known_word,dictionary_form
Chicks,chicks,npc.113.name,kept_neologism,
Chicot,chicot,,removed_known_word,dictionary_form
Chiduc,chiduc,item.6446.name,kept_neologism,
ChienChien,chienchien,item.10734.name | item.10768.name | item.1711.name | item.6717.name | item.7415.name | item.7419.name | item.7536.name | item.7547.name | item.8080.name | monster.617.name,kept_neologism,
Chienchien,chienchien,item.10734.name | item.10768.name | item.1711.name | item.6717.name | item.7415.name | item.7419.name | item.7536.name | item.7547.name | item.8080.name | monster.617.name,kept_neologism,
Chiendanlémin,chiendanlémin,monster.2554.name,kept_neologism,
Chiendent,chiendent,,removed_known_word,dictionary_form
Chienne,chienne,,removed_known_word,dictionary_form
China,china,,removed_known_word,dictionary_form
Chipo,chipo,npc.596.name,kept_neologism,
Chipon,chipon,npc.272.name,kept_neologism,
Chiquenaude,chiquenaude,,removed_known_word,dictionary_form
Chisp,chisp,item.10171.name | item.10350.name | set.138.name,kept_neologism,
Chispocasque,chispocasque,item.10170.name | item.10351.name,kept_neologism,
Chispottes,chispottes,item.10168.name | item.10353.name,kept_neologism,
Chispouclier,chispouclier,item.10169.name | item.10352.name,kept_neologism,
Chitecte,chitecte,item.6452.name,kept_neologism,
Choc,choc,,removed_known_word,dictionary_form
Chocolat,chocolat,,removed_known_word,dictionary_form
Chocowa,chocowa,item.13292.name,kept_neologism,
Chogrelotant,chogrelotant,item.759.name,kept_neologism,
Choh,choh,item.8701.name | spell.1064.name,kept_neologism,
Choipo,choipo,item.698.name,kept_neologism,
Choisir,choisir,,removed_known_word,dictionary_form
Choix,choix,,removed_known_word,dictionary_form
Chon,chon,item.8924.name,kept_neologism,
Chonstip,chonstip,monster.2325.name,kept_neologism,
Chopenbois,chopenbois,hint.196.name | item.2088.name | npc.294.name,kept_neologism,
Chopynwa,chopynwa,npc.621.name,kept_neologism,
Chosse,chosse,spell.211.name,kept_neologism,
Chouque,chouque,item.15169.name | item.2621.name | item.2622.name | item.7085.name | item.9024.name | monster.230.name | ttg_entity.230.name,kept_neologism,
Chouqueuse,chouqueuse,item.2677.name,kept_neologism,
Chouse,chouse,npc.597.name,kept_neologism,
Chovkipeu,chovkipeu,item.13116.name,kept_neologism,
Chris,chris,,removed_known_word,dictionary_form
Chtelion,chtelion,item.8104.name,kept_neologism,
Chtévu,chtévu,item.2403.name,kept_neologism,
Chupac,chupac,npc.234.name,kept_neologism,
Chute,chute,,removed_known_word,dictionary_form
Chwan,chwan,npc.690.name,kept_neologism,
Châtaigner,châtaigner,,removed_known_word,dictionary_form
Châtaignier,châtaignier,,removed_known_word,dictionary_form
Château,château,,removed_known_word,dictionary_form
Châtiment,châtiment,,removed_known_word,dictionary_form
Chèque,chèque,,removed_known_word,dictionary_form
Chétif,chétif,,removed_known_word,dictionary_form
Chêne,chêne,,removed_known_word,dictionary_form
Chênes,chênes,,removed_known_word,dictionary_form
Chô,chô,item.1863.name | npc.344.name,kept_neologism,
Cible,cible,,removed_known_word,dictionary_form
Cicatrisation,cicatrisation,,removed_known_word,dictionary_form
Ciel,ciel,,removed_known_word,dictionary_form
Cieux,cieux,,removed_known_word,dictionary_form
Cifise,cifise,item.3908.name,kept_neologism,
Cifumfrit,cifumfrit,item.6003.name,kept_neologism,
Cigale,cigale,,removed_known_word,dictionary_form
Cigalocape,cigalocape,item.9485.name | item.9509.name,kept_neologism,
Cigaloclier,cigaloclier,item.9482.name | item.9510.name,kept_neologism,
Cigalocoiffe,cigalocoiffe,item.9486.name | item.9508.name,kept_neologism,
Cihesa,cihesa,item.4895.name,kept_neologism,
Cihif,cihif,item.4326.name,kept_neologism,
Cijiri,cijiri,item.4922.name,kept_neologism,
Cikemela,cikemela,item.5388.name,kept_neologism,
Cikuf,cikuf,item.4102.name,kept_neologism,
Cimetière,cimetière,,removed_known_word,dictionary_form
Cinati,cinati,item.6522.name,kept_neologism,
Cinglante,cinglante,,removed_known_word,dictionary_form
Cinq,cinq,,removed_known_word,dictionary_form
Cinquième,cinquième,,removed_known_word,dictionary_form
Circulaires,circulaires,,removed_known_word,dictionary_form
Circulez,circulez,,removed_known_word,dictionary_form
Cire,cire,,removed_known_word,dictionary_form
Cirle,cirle,npc.599.name,kept_neologism,
Ciseaux,ciseaux,,removed_known_word,dictionary_form
Citassaté,citassaté,monster.2431.name,kept_neologism,
Cithi,cithi,item.7176.name,kept_neologism,
Citron,citron,,removed_known_word,dictionary_form
Citronoplie,citronoplie,set.115.name,kept_neologism,
Citrouille,citrouille,,removed_known_word,dictionary_form
Citrouillette,citrouillette,item.2674.name,kept_neologism,
Citwouille,citwouille,item.15074.name | item.8162.name | item.976.name | monster.207.name | ttg_entity.207.name,kept_neologism,
Citwouille-gawou,citwouille-gawou,spell.1403.name,kept_neologism,
Cité,cité,,removed_known_word,dictionary_form
Clair,clair,,removed_known_word,dictionary_form
Claire,claire,,removed_known_word,dictionary_form
Clairettes,clairettes,,removed_known_word,dictionary_form
Clairière,clairière,,removed_known_word,dictionary_form
Clairières,clairières,,removed_known_word,dictionary_form
Clairvoyance,clairvoyance,,removed_known_word,dictionary_form
Clakoss,clakoss,item.2527.name,kept_neologism,
Clameur,clameur,,removed_known_word,dictionary_form
Clan,clan,,removed_known_word,dictionary_form
Clapet,clapet,,removed_known_word,dictionary_form
Clara,clara,,removed_known_word,dictionary_form
Classeur,classeur,,removed_known_word,dictionary_form
Classique,classique,,removed_known_word,dictionary_form
Classman,classman,npc.958.name,kept_neologism,
Classé,classé,,removed_known_word,dictionary_form
Clavier,clavier,,removed_known_word,dictionary_form
Claymore,claymore,,removed_known_word,dictionary_form
Clef,clef,,removed_known_word,dictionary_form
Clefs,clefs,,removed_known_word,dictionary_form
Clepsydre,clepsydre,,removed_known_word,dictionary_form
Clerc,clerc,,removed_known_word,dictionary_form
Clint,clint,item.2157.name | item.6971.name | item.6975.name | npc.485.name,kept_neologism,
Clipse,clipse,,removed_known_word,dictionary_form
Cliquetis,cliquetis,,removed_known_word,dictionary_form
Cloaque,cloaque,,removed_known_word,dictionary_form
Clochettes,clochettes,,removed_known_word,dictionary_form
Cloude,cloude,npc.185.name | quest.56.name,kept_neologism,
Cloutay,cloutay,item.8607.name,kept_neologism,
Clyde,clyde,,removed_known_word,dictionary_form
Clé,clé,,removed_known_word,dictionary_form
Coagulation,coagulation,,removed_known_word,dictionary_form
Coccyx,coccyx,,removed_known_word,dictionary_form
Cochobits,cochobits,item.9406.name | item.9496.name,kept_neologism,
Cochon,cochon,,removed_known_word,dictionary_form
Cochonne,cochonne,,removed_known_word,dictionary_form
Cochons,cochons,,removed_known_word,dictionary_form
Cocktail,cocktail,,removed_known_word,dictionary_form
Coco,coco,,removed_known_word,dictionary_form
Cocon,cocon,,removed_known_word,dictionary_form
Codem,codem,item.15139.name | monster.359.name | monster.360.name | monster.386.name | ttg_entity.386.name,kept_neologism,
Codenlgaz,codenlgaz,monster.2433.name,kept_neologism,
Coeur,coeur,alignement_order.2.name | alignement_order.6.name | breed.8.name | item.10011.name | item.10012.name | item.10013.name | item.12746.name | item.2058.name | item.2306.name | item.2493.name | item.2525.name | item.2585.name | item.7074.name | item.8516.name | item.8736.name | item.9018.name | monster.1109.name | monster.1110.name | monster.283.name | monster.284.name | monster.363.name | monster.364.name | monster.538.name | monster.539.name | monster.540.name | monster.541.name | monster.542.name | monster.543.name | monster.544.name | monster.545.name | quest-step.210.name | quest-step.72.name | quest-step.784.name | quest-step.795.name | spell.603.name | state.77.name | state.78.name | state.79.name | state.80.name,kept_neologism,
Coffre,coffre,,removed_known_word,dictionary_form
Coffret,coffret,,removed_known_word,dictionary_form
Cofnef,cofnef,item.5068.name,kept_neologism,
Cogita,cogita,,removed_known_word,dictionary_form
Cogrerm,cogrerm,item.5721.name,kept_neologism,
Cohabitation,cohabitation,,removed_known_word,dictionary_form
Coiffabrial,coiffabrial,item.13027.name,kept_neologism,
Coiffakourial,coiffakourial,item.13031.name,kept_neologism,
Coiffallanster,coiffallanster,item.13129.name,kept_neologism,
Coiffasalar,coiffasalar,item.13015.name,kept_neologism,
Coiffe,coiffe,,removed_known_word,dictionary_form
Coiffemikhal,coiffemikhal,item.13035.name,kept_neologism,
Coifferafal,coifferafal,item.13023.name,kept_neologism,
Coiffondakal,coiffondakal,item.13019.name,kept_neologism,
Cokelocu,cokelocu,item.5283.name,kept_neologism,
Cokor,cokor,item.5806.name,kept_neologism,
Colerette,colerette,item.9131.name,kept_neologism,
Collant,collant,,removed_known_word,dictionary_form
Collecter,collecter,,removed_known_word,dictionary_form
Collection,collection,,removed_known_word,dictionary_form
Collector,collector,,removed_known_word,dictionary_form
Collertue,collertue,item.10172.name | item.10349.name,kept_neologism,
Collier,collier,,removed_known_word,dictionary_form
Colmater,colmater,,removed_known_word,dictionary_form
Colom,colom,item.2721.name,kept_neologism,
Colonel,colonel,,removed_known_word,dictionary_form
Colonie,colonie,,removed_known_word,dictionary_form
Colonne,colonne,,removed_known_word,dictionary_form
Coloré,coloré,,removed_known_word,dictionary_form
Colère,colère,,removed_known_word,dictionary_form
Combat,combat,,removed_known_word,dictionary_form
Combattant,combattant,,removed_known_word,dictionary_form
