game,language,token,token_lower,origin_class,lineage_tags,in_tb_tokens,tb_key,tb_source_entity,in_filtered_dic_base,is_corpus_form,is_ghost_form,is_casing_inferred,source_base_words,assigned_flags,mandatory_flags_assigned,validated_flags_assigned,validated_flags_candidates,filter_status,filter_match_type,flag_evidence_summary,step4_related_bases,source_games,source_reports_count,source_rows_merged,origin_classes,filter_statuses,filter_match_types
DOFUS,pt,Brasiwei,brasiwei,tb_only,tb_filtered_base,True,,,True,False,False,False,Brasiwei,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,pt,Brasnete,brasnete,tb_only,tb_filtered_base,True,,,True,False,False,False,Brasnete,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,pt,Brata,brata,tb_only,tb_filtered_base,True,,,True,False,False,False,Brata,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Braun,braun,tb_only,tb_filtered_base,True,,,True,False,False,False,Braun,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Bravacana,bravacana,tb_only,tb_filtered_base,True,,,True,False,False,False,Bravacana,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Braylle,braylle,tb_only,tb_filtered_base,True,,,True,False,False,False,Braylle,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brazero,brazero,tb_only,tb_filtered_base,True,,,True,False,False,False,Brazero,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAVEN,pt,Braçardinha,braçardinha,tb_only,tb_filtered_base,True,,,True,False,False,False,Braçardinha,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Braçoeiro,braçoeiro,tb_only,tb_filtered_base,True,,,True,False,False,False,Braçoeiro,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,pt,Braçoforte,braçoforte,tb_only,tb_filtered_base,True,,,True,False,False,False,Braçoforte,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Braçoite,braçoite,tb_only,tb_filtered_base,True,,,True,False,False,False,Braçoite,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Braçor,braçor,tb_only,tb_filtered_base,True,,,True,False,False,False,Braçor,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Braçores,braçores,tb_only,tb_filtered_base,True,,,True,False,False,False,Braçores,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Braçorvett,braçorvett,tb_only,tb_filtered_base,True,,,True,False,False,False,Braçorvett,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Braçougue,braçougue,tb_only,tb_filtered_base,True,,,True,False,False,False,Braçougue,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,pt,Bre,bre,tb_only,tb_filtered_base,True,,,True,False,False,False,Bre,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,pt,Bre'Hak,bre'hak,tb_only,tb_filtered_base,True,,,True,False,False,False,Bre'Hak,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
TOUCH,pt,Breadache,breadache,tb_only,tb_filtered_base,True,,,True,False,False,False,Breadache,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
RETRO | TOUCH,pt,Breath,breath,tb_only,tb_filtered_base,True,,,True,False,False,False,Breath,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,pt,Brecabed,brecabed,tb_only,tb_filtered_base,True,,,True,False,False,False,Brecabed,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,pt,Brecag,brecag,tb_only,tb_filtered_base,True,,,True,False,False,False,Brecag,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Brecht,brecht,tb_only,tb_filtered_base,True,,,True,False,False,False,Brecht,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,pt,Brefilufu,brefilufu,tb_only,tb_filtered_base,True,,,True,False,False,False,Brefilufu,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,pt,Bregarad,bregarad,tb_only,tb_filtered_base,True,,,True,False,False,False,Bregarad,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
WAKFU,pt,Breguinho,breguinho,tb_only,tb_filtered_base,True,,,True,False,False,False,Breguinho,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,pt,Bregurid,bregurid,tb_only,tb_filtered_base,True,,,True,False,False,False,Bregurid,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Bregão,bregão,tb_only,tb_filtered_base,True,,,True,False,False,False,Bregão,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Breikdaun,breikdaun,tb_only,tb_filtered_base,True,,,True,False,False,False,Breikdaun,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Breit,breit,tb_only,tb_filtered_base,True,,,True,False,False,False,Breit,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,pt,Bremam,bremam,tb_only,tb_filtered_base,True,,,True,False,False,False,Bremam,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,pt,Bremamo,bremamo,tb_only,tb_filtered_base,True,,,True,False,False,False,Bremamo,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,pt,Brenilafu,brenilafu,tb_only,tb_filtered_base,True,,,True,False,False,False,Brenilafu,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Brennan,brennan,tb_only,tb_filtered_base,True,,,True,False,False,False,Brennan,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Brenshi,brenshi,tb_only,tb_filtered_base,True,,,True,False,False,False,Brenshi,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAVEN,pt,Bresilla,bresilla,tb_only,tb_filtered_base,True,,,True,False,False,False,Bresilla,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
RETRO | TOUCH,pt,Bretim,bretim,tb_only,tb_filtered_base,True,,,True,False,False,False,Bretim,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO,pt,Brett,brett,tb_only,tb_filtered_base,True,,,True,False,False,False,Brett,,,,,kept_neologism,,,,DOFUS | RETRO,2,2,tb_only,kept_neologism,
DOFUS,pt,Bretum,bretum,tb_only,tb_filtered_base,True,,,True,False,False,False,Bretum,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,pt,Bretzels,bretzels,tb_only,tb_filtered_base,True,,,True,False,False,False,Bretzels,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,pt,Breustute,breustute,tb_only,tb_filtered_base,True,,,True,False,False,False,Breustute,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Breval,breval,tb_only,tb_filtered_base,True,,,True,False,False,False,Breval,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Breven,breven,tb_only,tb_filtered_base,True,,,True,False,False,False,Breven,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Briac,briac,tb_only,tb_filtered_base,True,,,True,False,False,False,Briac,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brian,brian,tb_only,tb_filtered_base,True,,,True,False,False,False,Brian,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Bricante,bricante,tb_only,tb_filtered_base,True,,,True,False,False,False,Bricante,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
TOUCH,pt,Bricolanãogem,bricolanãogem,tb_only,tb_filtered_base,True,,,True,False,False,False,Bricolanãogem,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Bridget,bridget,tb_only,tb_filtered_base,True,,,True,False,False,False,Bridget,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
TOUCH,pt,Brifian,brifian,tb_only,tb_filtered_base,True,,,True,False,False,False,Brifian,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,pt,Brificanty,brificanty,tb_only,tb_filtered_base,True,,,True,False,False,False,Brificanty,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
DOFUS,pt,Brigafogado,brigafogado,tb_only,tb_filtered_base,True,,,True,False,False,False,Brigafogado,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,pt,Brigandine,brigandine,tb_only,tb_filtered_base,True,,,True,False,False,False,Brigandine,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,pt,Brigg,brigg,tb_only,tb_filtered_base,True,,,True,False,False,False,Brigg,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,pt,Brigitebardo,brigitebardo,tb_only,tb_filtered_base,True,,,True,False,False,False,Brigitebardo,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,pt,Brigorna,brigorna,tb_only,tb_filtered_base,True,,,True,False,False,False,Brigorna,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH | WAKFU,pt,Brik,brik,tb_only,tb_filtered_base,True,,,True,False,False,False,Brik,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH | WAKFU,4,4,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brikoglurso,brikoglurso,tb_only,tb_filtered_base,True,,,True,False,False,False,Brikoglurso,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brikolérico,brikolérico,tb_only,tb_filtered_base,True,,,True,False,False,False,Brikolérico,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brikoléricos,brikoléricos,tb_only,tb_filtered_base,True,,,True,False,False,False,Brikoléricos,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
RETRO,pt,Brikolêro,brikolêro,tb_only,tb_filtered_base,True,,,True,False,False,False,Brikolêro,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
DOFUS,pt,Brikólera,brikólera,tb_only,tb_filtered_base,True,,,True,False,False,False,Brikólera,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
TOUCH,pt,Brilhan,brilhan,tb_only,tb_filtered_base,True,,,True,False,False,False,Brilhan,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brilhantursal,brilhantursal,tb_only,tb_filtered_base,True,,,True,False,False,False,Brilhantursal,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Brilhazarra,brilhazarra,tb_only,tb_filtered_base,True,,,True,False,False,False,Brilhazarra,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brime,brime,tb_only,tb_filtered_base,True,,,True,False,False,False,Brime,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brimstone,brimstone,tb_only,tb_filtered_base,True,,,True,False,False,False,Brimstone,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Brindoplão,brindoplão,tb_only,tb_filtered_base,True,,,True,False,False,False,Brindoplão,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Brindófila,brindófila,tb_only,tb_filtered_base,True,,,True,False,False,False,Brindófila,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Brindófilo,brindófilo,tb_only,tb_filtered_base,True,,,True,False,False,False,Brindófilo,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Brinkadiera,brinkadiera,tb_only,tb_filtered_base,True,,,True,False,False,False,Brinkadiera,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Brinks,brinks,tb_only,tb_filtered_base,True,,,True,False,False,False,Brinks,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,pt,Brinner,brinner,tb_only,tb_filtered_base,True,,,True,False,False,False,Brinner,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
RETRO | TOUCH,pt,Briochete,briochete,tb_only,tb_filtered_base,True,,,True,False,False,False,Briochete,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,pt,Briochette,briochette,tb_only,tb_filtered_base,True,,,True,False,False,False,Briochette,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | WAKFU,pt,Briochinho,briochinho,tb_only,tb_filtered_base,True,,,True,False,False,False,Briochinho,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Briquette,briquette,tb_only,tb_filtered_base,True,,,True,False,False,False,Briquette,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Brisoto,brisoto,tb_only,tb_filtered_base,True,,,True,False,False,False,Brisoto,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH | WAKFU,pt,Briss,briss,tb_only,tb_filtered_base,True,,,True,False,False,False,Briss,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH | WAKFU,4,4,tb_only,kept_neologism,
WAKFU,pt,Brissbotas,brissbotas,tb_only,tb_filtered_base,True,,,True,False,False,False,Brissbotas,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,pt,Brissferrramenta,brissferrramenta,tb_only,tb_filtered_base,True,,,True,False,False,False,Brissferrramenta,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
TOUCH,pt,Britneg,britneg,tb_only,tb_filtered_base,True,,,True,False,False,False,Britneg,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
WAVEN,pt,Britta,britta,tb_only,tb_filtered_base,True,,,True,False,False,False,Britta,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS,pt,Brittney,brittney,tb_only,tb_filtered_base,True,,,True,False,False,False,Brittney,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | WAKFU,pt,Bro,bro,tb_only,tb_filtered_base,True,,,True,False,False,False,Bro,,,,,kept_neologism,,,,RETRO | WAKFU,2,2,tb_only,kept_neologism,
DOFUS | TOUCH | WAKFU,pt,Brocatroz,brocatroz,tb_only,tb_filtered_base,True,,,True,False,False,False,Brocatroz,,,,,kept_neologism,,,,DOFUS | TOUCH | WAKFU,3,3,tb_only,kept_neologism,
TOUCH,pt,Brocket,brocket,tb_only,tb_filtered_base,True,,,True,False,False,False,Brocket,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
TOUCH,pt,Brockhopper,brockhopper,tb_only,tb_filtered_base,True,,,True,False,False,False,Brockhopper,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
TOUCH,pt,Brockhot,brockhot,tb_only,tb_filtered_base,True,,,True,False,False,False,Brockhot,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brockul,brockul,tb_only,tb_filtered_base,True,,,True,False,False,False,Brockul,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Broder,broder,tb_only,tb_filtered_base,True,,,True,False,False,False,Broder,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Brok,brok,tb_only,tb_filtered_base,True,,,True,False,False,False,Brok,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Broka,broka,tb_only,tb_filtered_base,True,,,True,False,False,False,Broka,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Broken,broken,tb_only,tb_filtered_base,True,,,True,False,False,False,Broken,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brokkeitri,brokkeitri,tb_only,tb_filtered_base,True,,,True,False,False,False,Brokkeitri,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,pt,Brokle,brokle,tb_only,tb_filtered_base,True,,,True,False,False,False,Brokle,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Brokoli,brokoli,tb_only,tb_filtered_base,True,,,True,False,False,False,Brokoli,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Brookita,brookita,tb_only,tb_filtered_base,True,,,True,False,False,False,Brookita,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO,pt,Brookite,brookite,tb_only,tb_filtered_base,True,,,True,False,False,False,Brookite,,,,,kept_neologism,,,,RETRO,1,1,tb_only,kept_neologism,
WAVEN,pt,Brookling,brookling,tb_only,tb_filtered_base,True,,,True,False,False,False,Brookling,,,,,kept_neologism,,,,WAVEN,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Broquerrosa,broquerrosa,tb_only,tb_filtered_base,True,,,True,False,False,False,Broquerrosa,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Brotorpeza,brotorpeza,tb_only,tb_filtered_base,True,,,True,False,False,False,Brotorpeza,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Brotão,brotão,tb_only,tb_filtered_base,True,,,True,False,False,False,Brotão,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brou,brou,tb_only,tb_filtered_base,True,,,True,False,False,False,Brou,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
RETRO | TOUCH,pt,Brouce,brouce,tb_only,tb_filtered_base,True,,,True,False,False,False,Brouce,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Broutard,broutard,tb_only,tb_filtered_base,True,,,True,False,False,False,Broutard,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,pt,Brrrr,brrrr,tb_only,tb_filtered_base,True,,,True,False,False,False,Brrrr,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,pt,Bruh'Chah,bruh'chah,tb_only,tb_filtered_base,True,,,True,False,False,False,Bruh'Chah,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
RETRO | TOUCH,pt,Brumaire,brumaire,tb_only,tb_filtered_base,True,,,True,False,False,False,Brumaire,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brumardente,brumardente,tb_only,tb_filtered_base,True,,,True,False,False,False,Brumardente,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,pt,Brumen,brumen,tb_only,tb_filtered_base,True,,,True,False,False,False,Brumen,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brumidade,brumidade,tb_only,tb_filtered_base,True,,,True,False,False,False,Brumidade,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,pt,Brushing,brushing,tb_only,tb_filtered_base,True,,,True,False,False,False,Brushing,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
WAKFU,pt,Bruskabis,bruskabis,tb_only,tb_filtered_base,True,,,True,False,False,False,Bruskabis,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
TOUCH,pt,Brutabala,brutabala,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutabala,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
DOFUS,pt,Brutalite,brutalite,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutalite,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | WAKFU,pt,Brutanelmo,brutanelmo,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutanelmo,,,,,kept_neologism,,,,DOFUS | WAKFU,2,2,tb_only,kept_neologism,
WAKFU,pt,Brutanimberbe,brutanimberbe,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutanimberbe,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,pt,Brutaninquebrável,brutaninquebrável,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutaninquebrável,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,pt,Brutanque,brutanque,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutanque,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Brutanta,brutanta,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutanta,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH | WAKFU,pt,Brutanã,brutanã,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutanã | brutanã,,,,,kept_neologism,,,,DOFUS | TOUCH | WAKFU,3,4,tb_only,kept_neologism,
DOFUS | TOUCH | WAKFU,pt,BRUTANÃO,brutanão,tb_only,tb_filtered_base,True,,,True,False,False,False,BRUTANÃO | Brutanão,,,,,kept_neologism,,,,DOFUS | TOUCH | WAKFU,3,4,tb_only,kept_neologism,
DOFUS | TOUCH | WAKFU,pt,Brutanões,brutanões,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutanões,,,,,kept_neologism,,,,DOFUS | TOUCH | WAKFU,3,3,tb_only,kept_neologism,
DOFUS,pt,Brutasmodan,brutasmodan,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutasmodan,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Brutempurrão,brutempurrão,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutempurrão,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
TOUCH,pt,Brutenente,brutenente,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutenente,,,,,kept_neologism,,,,TOUCH,1,1,tb_only,kept_neologism,
RETRO | TOUCH,pt,Bruth,bruth,tb_only,tb_filtered_base,True,,,True,False,False,False,Bruth,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Brutomorfos,brutomorfos,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutomorfos,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brutopaka,brutopaka,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutopaka,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS,pt,Brutosso,brutosso,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutosso,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Bruturso,bruturso,tb_only,tb_filtered_base,True,,,True,False,False,False,Bruturso,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Brutálito,brutálito,tb_only,tb_filtered_base,True,,,True,False,False,False,Brutálito,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
WAKFU,pt,Bruxugo,bruxugo,tb_only,tb_filtered_base,True,,,True,False,False,False,Bruxugo,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS | RETRO | TOUCH,pt,Bryone,bryone,tb_only,tb_filtered_base,True,,,True,False,False,False,Bryone,,,,,kept_neologism,,,,DOFUS | RETRO | TOUCH,3,3,tb_only,kept_neologism,
DOFUS,pt,Bryra,bryra,tb_only,tb_filtered_base,True,,,True,False,False,False,Bryra,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Bryss,bryss,tb_only,tb_filtered_base,True,,,True,False,False,False,Bryss,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
DOFUS | TOUCH,pt,Brákaro,brákaro,tb_only,tb_filtered_base,True,,,True,False,False,False,Brákaro,,,,,kept_neologism,,,,DOFUS | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,pt,Brâkmar,brâkmar,tb_only,tb_filtered_base,True,,,True,False,False,False,Brâkmar,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,pt,brânquia-flor,brânquia-flor,tb_only,tb_filtered_base,True,,,True,False,False,False,brânquia-flor,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
RETRO | TOUCH,pt,Brêles,brêles,tb_only,tb_filtered_base,True,,,True,False,False,False,Brêles,,,,,kept_neologism,,,,RETRO | TOUCH,2,2,tb_only,kept_neologism,
WAKFU,pt,Bródi,bródi,tb_only,tb_filtered_base,True,,,True,False,False,False,Bródi,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,pt,Brófilo,brófilo,tb_only,tb_filtered_base,True,,,True,False,False,False,Brófilo,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
WAKFU,pt,Brössar,brössar,tb_only,tb_filtered_base,True,,,True,False,False,False,Brössar,,,,,kept_neologism,,,,WAKFU,1,1,tb_only,kept_neologism,
DOFUS,pt,Brútalo,brútalo,tb_only,tb_filtered_base,True,,,True,False,False,False,Brútalo,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Bsinto,bsinto,tb_only,tb_filtered_base,True,,,True,False,False,False,Bsinto,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
DOFUS,pt,Buargh,buargh,tb_only,tb_filtered_base,True,,,True,False,False,False,Buargh,,,,,kept_neologism,,,,DOFUS,1,1,tb_only,kept_neologism,
